Epoch 260 : Train Loss 0.025187 , Train acc 0.025184, Valid acc 0.025403
Epoch 262 : Train Loss 0.025174 , Train acc 0.025169, Valid acc 0.025274
Epoch 264 : Train Loss 0.025127 , Train acc 0.025128, Valid acc 0.025209
Epoch 266 : Train Loss 0.025113 , Train acc 0.025103, Valid acc 0.025281
Epoch 268 : Train Loss 0.025080 , Train acc 0.025063, Valid acc 0.025210
Epoch 270 : Train Loss 0.025058 , Train acc 0.025047, Valid acc 0.025171
Epoch 272 : Train Loss 0.025030 , Train acc 0.025011, Valid acc 0.025248
Epoch 274 : Train Loss 0.024999 , Train acc 0.024987, Valid acc 0.025169
Epoch 276 : Train Loss 0.024981 , Train acc 0.024955, Valid acc 0.025187
Epoch 278 : Train Loss 0.024958 , Train acc 0.024922, Valid acc 0.025106
Epoch 280 : Train Loss 0.024924 , Train acc 0.024931, Valid acc 0.025208
Epoch 282 : Train Loss 0.024894 , Train acc 0.024890, Valid acc 0.025096
Epoch 284 : Train Loss 0.024874 , Train acc 0.024868, Valid acc 0.024945
Epoch 286 : Train Loss 0.024877 , Train acc 0.024838, Valid acc 0.024935
Epoch 288 : Train Loss 0.024838 , Train acc 0.024814, Valid acc 0.024951
Epoch 290 : Train Loss 0.024810 , Train acc 0.024783, Valid acc 0.024858
Epoch 292 : Train Loss 0.024782 , Train acc 0.024788, Valid acc 0.025009
Epoch 294 : Train Loss 0.024761 , Train acc 0.024737, Valid acc 0.024936
Epoch 296 : Train Loss 0.024734 , Train acc 0.024722, Valid acc 0.024802
Epoch 298 : Train Loss 0.024707 , Train acc 0.024708, Valid acc 0.024886
Epoch 300 : Train Loss 0.024688 , Train acc 0.024677, Valid acc 0.024830
Epoch 302 : Train Loss 0.024649 , Train acc 0.024639, Valid acc 0.024831
Epoch 304 : Train Loss 0.024649 , Train acc 0.024617, Valid acc 0.024754
Epoch 306 : Train Loss 0.024608 , Train acc 0.024624, Valid acc 0.024698
Epoch 308 : Train Loss 0.024590 , Train acc 0.024569, Valid acc 0.024808
Epoch 310 : Train Loss 0.024572 , Train acc 0.024549, Valid acc 0.024700
Epoch 312 : Train Loss 0.024552 , Train acc 0.024539, Valid acc 0.024664
Epoch 314 : Train Loss 0.024524 , Train acc 0.024505, Valid acc 0.024709
Epoch 316 : Train Loss 0.024509 , Train acc 0.024499, Valid acc 0.024622
Epoch 318 : Train Loss 0.024484 , Train acc 0.024470, Valid acc 0.024670
Epoch 320 : Train Loss 0.024459 , Train acc 0.024449, Valid acc 0.024634
Epoch 322 : Train Loss 0.024437 , Train acc 0.024433, Valid acc 0.024617
Epoch 324 : Train Loss 0.024414 , Train acc 0.024407, Valid acc 0.024616
Epoch 326 : Train Loss 0.024401 , Train acc 0.024387, Valid acc 0.024537
Epoch 328 : Train Loss 0.024378 , Train acc 0.024381, Valid acc 0.024585
Epoch 330 : Train Loss 0.024365 , Train acc 0.024358, Valid acc 0.024548
Epoch 332 : Train Loss 0.024329 , Train acc 0.024319, Valid acc 0.024409
Epoch 334 : Train Loss 0.024325 , Train acc 0.024318, Valid acc 0.024411
Epoch 336 : Train Loss 0.024309 , Train acc 0.024293, Valid acc 0.024421
Epoch 338 : Train Loss 0.024282 , Train acc 0.024283, Valid acc 0.024472
Epoch 340 : Train Loss 0.024252 , Train acc 0.024239, Valid acc 0.024443
Epoch 342 : Train Loss 0.024239 , Train acc 0.024231, Valid acc 0.024359
Epoch 344 : Train Loss 0.024229 , Train acc 0.024207, Valid acc 0.024409
Epoch 346 : Train Loss 0.024201 , Train acc 0.024182, Valid acc 0.024333
Epoch 348 : Train Loss 0.024177 , Train acc 0.024169, Valid acc 0.024383
Epoch 350 : Train Loss 0.024166 , Train acc 0.024147, Valid acc 0.024353
Epoch 352 : Train Loss 0.024141 , Train acc 0.024133, Valid acc 0.024359
Epoch 354 : Train Loss 0.024127 , Train acc 0.024133, Valid acc 0.024284
Epoch 356 : Train Loss 0.024111 , Train acc 0.024090, Valid acc 0.024212
Epoch 358 : Train Loss 0.024086 , Train acc 0.024087, Valid acc 0.024225
Epoch 360 : Train Loss 0.024071 , Train acc 0.024082, Valid acc 0.024248
Epoch 362 : Train Loss 0.024064 , Train acc 0.024056, Valid acc 0.024287
Epoch 364 : Train Loss 0.024033 , Train acc 0.024017, Valid acc 0.024188
Epoch 366 : Train Loss 0.024019 , Train acc 0.024009, Valid acc 0.024176
Epoch 368 : Train Loss 0.024013 , Train acc 0.023990, Valid acc 0.024184
Epoch 370 : Train Loss 0.023976 , Train acc 0.023996, Valid acc 0.024145
Epoch 372 : Train Loss 0.023955 , Train acc 0.023950, Valid acc 0.024036
Epoch 374 : Train Loss 0.023951 , Train acc 0.023951, Valid acc 0.024129
Epoch 376 : Train Loss 0.023933 , Train acc 0.023925, Valid acc 0.024007
Epoch 378 : Train Loss 0.023904 , Train acc 0.023896, Valid acc 0.024063
Epoch 380 : Train Loss 0.023893 , Train acc 0.023887, Valid acc 0.024053
Epoch 382 : Train Loss 0.023885 , Train acc 0.023867, Valid acc 0.024088
Epoch 384 : Train Loss 0.023864 , Train acc 0.023853, Valid acc 0.023977
Epoch 386 : Train Loss 0.023835 , Train acc 0.023827, Valid acc 0.023992
Epoch 388 : Train Loss 0.023831 , Train acc 0.023820, Valid acc 0.024048
Epoch 390 : Train Loss 0.023828 , Train acc 0.023821, Valid acc 0.023960
Epoch 392 : Train Loss 0.023806 , Train acc 0.023811, Valid acc 0.023959
Epoch 394 : Train Loss 0.023782 , Train acc 0.023768, Valid acc 0.023938
Epoch 396 : Train Loss 0.023765 , Train acc 0.023764, Valid acc 0.024029
Epoch 398 : Train Loss 0.023740 , Train acc 0.023740, Valid acc 0.023803
Epoch 400 : Train Loss 0.023754 , Train acc 0.023721, Valid acc 0.023909
Epoch 402 : Train Loss 0.023712 , Train acc 0.023704, Valid acc 0.023851
Epoch 404 : Train Loss 0.023703 , Train acc 0.023681, Valid acc 0.023844
Epoch 406 : Train Loss 0.023666 , Train acc 0.023675, Valid acc 0.023904
Epoch 408 : Train Loss 0.023668 , Train acc 0.023666, Valid acc 0.023792
Epoch 410 : Train Loss 0.023654 , Train acc 0.023644, Valid acc 0.023829
Epoch 412 : Train Loss 0.023644 , Train acc 0.023626, Valid acc 0.023756
Epoch 414 : Train Loss 0.023623 , Train acc 0.023622, Valid acc 0.023810
Epoch 416 : Train Loss 0.023608 , Train acc 0.023603, Valid acc 0.023826
Epoch 418 : Train Loss 0.023601 , Train acc 0.023606, Valid acc 0.023745
Epoch 420 : Train Loss 0.023575 , Train acc 0.023570, Valid acc 0.023704
Epoch 422 : Train Loss 0.023567 , Train acc 0.023545, Valid acc 0.023767
Epoch 424 : Train Loss 0.023556 , Train acc 0.023551, Valid acc 0.023723
Epoch 426 : Train Loss 0.023555 , Train acc 0.023530, Valid acc 0.023699
Epoch 428 : Train Loss 0.023521 , Train acc 0.023509, Valid acc 0.023669
Epoch 430 : Train Loss 0.023511 , Train acc 0.023499, Valid acc 0.023741
Epoch 432 : Train Loss 0.023493 , Train acc 0.023479, Valid acc 0.023692
Epoch 434 : Train Loss 0.023471 , Train acc 0.023473, Valid acc 0.023668
Epoch 436 : Train Loss 0.023462 , Train acc 0.023457, Valid acc 0.023580
Epoch 438 : Train Loss 0.023449 , Train acc 0.023444, Valid acc 0.023583
Epoch 440 : Train Loss 0.023426 , Train acc 0.023416, Valid acc 0.023522
Epoch 442 : Train Loss 0.023417 , Train acc 0.023409, Valid acc 0.023546
Epoch 444 : Train Loss 0.023405 , Train acc 0.023392, Valid acc 0.023595
Epoch 446 : Train Loss 0.023399 , Train acc 0.023423, Valid acc 0.023630
Epoch 448 : Train Loss 0.023391 , Train acc 0.023380, Valid acc 0.023559
Epoch 450 : Train Loss 0.023376 , Train acc 0.023373, Valid acc 0.023645
Epoch 452 : Train Loss 0.023355 , Train acc 0.023345, Valid acc 0.023598
Epoch 454 : Train Loss 0.023341 , Train acc 0.023320, Valid acc 0.023522
Epoch 456 : Train Loss 0.023327 , Train acc 0.023321, Valid acc 0.023423
Epoch 458 : Train Loss 0.023318 , Train acc 0.023294, Valid acc 0.023343
Epoch 460 : Train Loss 0.023309 , Train acc 0.023290, Valid acc 0.023399
Epoch 462 : Train Loss 0.023294 , Train acc 0.023282, Valid acc 0.023449
Epoch 464 : Train Loss 0.023267 , Train acc 0.023267, Valid acc 0.023555
Epoch 466 : Train Loss 0.023254 , Train acc 0.023247, Valid acc 0.023384
Epoch 468 : Train Loss 0.023240 , Train acc 0.023235, Valid acc 0.023331
Epoch 470 : Train Loss 0.023249 , Train acc 0.023250, Valid acc 0.023521
Epoch 472 : Train Loss 0.023226 , Train acc 0.023219, Valid acc 0.023420
Epoch 474 : Train Loss 0.023210 , Train acc 0.023194, Valid acc 0.023409
Epoch 476 : Train Loss 0.023197 , Train acc 0.023209, Valid acc 0.023377
Epoch 478 : Train Loss 0.023184 , Train acc 0.023189, Valid acc 0.023297
Epoch 480 : Train Loss 0.023172 , Train acc 0.023162, Valid acc 0.023318
Epoch 482 : Train Loss 0.023160 , Train acc 0.023144, Valid acc 0.023275
Epoch 484 : Train Loss 0.023146 , Train acc 0.023139, Valid acc 0.023365
Epoch 486 : Train Loss 0.023142 , Train acc 0.023134, Valid acc 0.023255
Epoch 488 : Train Loss 0.023118 , Train acc 0.023115, Valid acc 0.023209
Epoch 490 : Train Loss 0.023110 , Train acc 0.023103, Valid acc 0.023257
Epoch 492 : Train Loss 0.023102 , Train acc 0.023079, Valid acc 0.023190
Epoch 494 : Train Loss 0.023086 , Train acc 0.023094, Valid acc 0.023277
Epoch 496 : Train Loss 0.023075 , Train acc 0.023068, Valid acc 0.023314
Epoch 498 : Train Loss 0.023057 , Train acc 0.023053, Valid acc 0.023167
Epoch 500 : Train Loss 0.023064 , Train acc 0.023042, Valid acc 0.023198
Epoch 502 : Train Loss 0.023036 , Train acc 0.023028, Valid acc 0.023124
Epoch 504 : Train Loss 0.023020 , Train acc 0.023013, Valid acc 0.023189
Epoch 506 : Train Loss 0.023015 , Train acc 0.023014, Valid acc 0.023066
Epoch 508 : Train Loss 0.023017 , Train acc 0.022991, Valid acc 0.023097
Epoch 510 : Train Loss 0.022994 , Train acc 0.022983, Valid acc 0.023212
Epoch 512 : Train Loss 0.022972 , Train acc 0.022971, Valid acc 0.023137
Epoch 514 : Train Loss 0.022979 , Train acc 0.022966, Valid acc 0.023218
Epoch 516 : Train Loss 0.022969 , Train acc 0.022966, Valid acc 0.023051
Epoch 518 : Train Loss 0.022938 , Train acc 0.022928, Valid acc 0.023104
Epoch 520 : Train Loss 0.022933 , Train acc 0.022922, Valid acc 0.023047
Epoch 522 : Train Loss 0.022917 , Train acc 0.022913, Valid acc 0.023057
Epoch 524 : Train Loss 0.022920 , Train acc 0.022901, Valid acc 0.023021
Epoch 526 : Train Loss 0.022901 , Train acc 0.022896, Valid acc 0.023091
Epoch 528 : Train Loss 0.022892 , Train acc 0.022884, Valid acc 0.023011
Epoch 530 : Train Loss 0.022875 , Train acc 0.022864, Valid acc 0.023035
Epoch 532 : Train Loss 0.022869 , Train acc 0.022861, Valid acc 0.022997
Epoch 534 : Train Loss 0.022862 , Train acc 0.022861, Valid acc 0.023067
Epoch 536 : Train Loss 0.022845 , Train acc 0.022840, Valid acc 0.023041
Epoch 538 : Train Loss 0.022841 , Train acc 0.022835, Valid acc 0.022887
Epoch 540 : Train Loss 0.022830 , Train acc 0.022822, Valid acc 0.022974
Epoch 542 : Train Loss 0.022808 , Train acc 0.022804, Valid acc 0.022841
Epoch 544 : Train Loss 0.022803 , Train acc 0.022789, Valid acc 0.022982
Epoch 546 : Train Loss 0.022799 , Train acc 0.022794, Valid acc 0.022986
Epoch 548 : Train Loss 0.022791 , Train acc 0.022810, Valid acc 0.023012
Epoch 550 : Train Loss 0.022786 , Train acc 0.022782, Valid acc 0.022940
Epoch 552 : Train Loss 0.022760 , Train acc 0.022756, Valid acc 0.022867
Epoch 554 : Train Loss 0.022754 , Train acc 0.022743, Valid acc 0.022976
Epoch 556 : Train Loss 0.022735 , Train acc 0.022761, Valid acc 0.022980
Epoch 558 : Train Loss 0.022733 , Train acc 0.022722, Valid acc 0.022922
Epoch 560 : Train Loss 0.022714 , Train acc 0.022713, Valid acc 0.022878
Epoch 562 : Train Loss 0.022711 , Train acc 0.022705, Valid acc 0.022821
Epoch 564 : Train Loss 0.022706 , Train acc 0.022701, Valid acc 0.022838
Epoch 566 : Train Loss 0.022686 , Train acc 0.022680, Valid acc 0.022946
Epoch 568 : Train Loss 0.022679 , Train acc 0.022676, Valid acc 0.022811
Epoch 570 : Train Loss 0.022665 , Train acc 0.022661, Valid acc 0.022929
Epoch 572 : Train Loss 0.022660 , Train acc 0.022676, Valid acc 0.022798
Epoch 574 : Train Loss 0.022653 , Train acc 0.022643, Valid acc 0.022766
Epoch 576 : Train Loss 0.022647 , Train acc 0.022643, Valid acc 0.022840
Epoch 578 : Train Loss 0.022635 , Train acc 0.022621, Valid acc 0.022791
Epoch 580 : Train Loss 0.022622 , Train acc 0.022615, Valid acc 0.022758
Epoch 582 : Train Loss 0.022614 , Train acc 0.022598, Valid acc 0.022853
Epoch 584 : Train Loss 0.022610 , Train acc 0.022590, Valid acc 0.022730
Epoch 586 : Train Loss 0.022588 , Train acc 0.022594, Valid acc 0.022779
Epoch 588 : Train Loss 0.022582 , Train acc 0.022576, Valid acc 0.022762
Epoch 590 : Train Loss 0.022573 , Train acc 0.022561, Valid acc 0.022828
Epoch 592 : Train Loss 0.022561 , Train acc 0.022558, Valid acc 0.022623
Epoch 594 : Train Loss 0.022557 , Train acc 0.022551, Valid acc 0.022683
Epoch 596 : Train Loss 0.022545 , Train acc 0.022535, Valid acc 0.022743
Epoch 598 : Train Loss 0.022528 , Train acc 0.022543, Valid acc 0.022654
Epoch 600 : Train Loss 0.022527 , Train acc 0.022534, Valid acc 0.022828
Epoch 602 : Train Loss 0.022513 , Train acc 0.022514, Valid acc 0.022691
Epoch 604 : Train Loss 0.022507 , Train acc 0.022494, Valid acc 0.022697
Epoch 606 : Train Loss 0.022493 , Train acc 0.022487, Valid acc 0.022717
Epoch 608 : Train Loss 0.022495 , Train acc 0.022499, Valid acc 0.022709
Epoch 610 : Train Loss 0.022477 , Train acc 0.022481, Valid acc 0.022624
Epoch 612 : Train Loss 0.022469 , Train acc 0.022466, Valid acc 0.022699
Epoch 614 : Train Loss 0.022455 , Train acc 0.022471, Valid acc 0.022656
Epoch 616 : Train Loss 0.022454 , Train acc 0.022446, Valid acc 0.022592
Epoch 618 : Train Loss 0.022440 , Train acc 0.022427, Valid acc 0.022670
Epoch 620 : Train Loss 0.022449 , Train acc 0.022433, Valid acc 0.022597
Epoch 622 : Train Loss 0.022430 , Train acc 0.022423, Valid acc 0.022594
Epoch 624 : Train Loss 0.022423 , Train acc 0.022419, Valid acc 0.022587
Epoch 626 : Train Loss 0.022411 , Train acc 0.022407, Valid acc 0.022615
Epoch 628 : Train Loss 0.022395 , Train acc 0.022385, Valid acc 0.022523
Epoch 630 : Train Loss 0.022386 , Train acc 0.022390, Valid acc 0.022579
Epoch 632 : Train Loss 0.022385 , Train acc 0.022371, Valid acc 0.022597
Epoch 634 : Train Loss 0.022371 , Train acc 0.022374, Valid acc 0.022519
Epoch 636 : Train Loss 0.022363 , Train acc 0.022374, Valid acc 0.022491
Epoch 638 : Train Loss 0.022386 , Train acc 0.022353, Valid acc 0.022506
Epoch 640 : Train Loss 0.022351 , Train acc 0.022337, Valid acc 0.022589
Epoch 642 : Train Loss 0.022345 , Train acc 0.022334, Valid acc 0.022595
Epoch 644 : Train Loss 0.022339 , Train acc 0.022324, Valid acc 0.022442
Epoch 646 : Train Loss 0.022328 , Train acc 0.022335, Valid acc 0.022568
Epoch 648 : Train Loss 0.022324 , Train acc 0.022307, Valid acc 0.022359
Epoch 650 : Train Loss 0.022310 , Train acc 0.022301, Valid acc 0.022465
Epoch 652 : Train Loss 0.022305 , Train acc 0.022320, Valid acc 0.022505
Epoch 654 : Train Loss 0.022312 , Train acc 0.022283, Valid acc 0.022491
Epoch 656 : Train Loss 0.022272 , Train acc 0.022270, Valid acc 0.022353
Epoch 658 : Train Loss 0.022272 , Train acc 0.022263, Valid acc 0.022464
Epoch 660 : Train Loss 0.022273 , Train acc 0.022267, Valid acc 0.022453
Epoch 662 : Train Loss 0.022261 , Train acc 0.022248, Valid acc 0.022486
Epoch 664 : Train Loss 0.022244 , Train acc 0.022237, Valid acc 0.022395
Epoch 666 : Train Loss 0.022232 , Train acc 0.022239, Valid acc 0.022494
Epoch 668 : Train Loss 0.022236 , Train acc 0.022218, Valid acc 0.022377
Epoch 670 : Train Loss 0.022220 , Train acc 0.022219, Valid acc 0.022405
Epoch 672 : Train Loss 0.022221 , Train acc 0.022198, Valid acc 0.022361
Epoch 674 : Train Loss 0.022198 , Train acc 0.022189, Valid acc 0.022450
Epoch 676 : Train Loss 0.022199 , Train acc 0.022213, Valid acc 0.022395
Epoch 678 : Train Loss 0.022189 , Train acc 0.022187, Valid acc 0.022344
Epoch 680 : Train Loss 0.022192 , Train acc 0.022180, Valid acc 0.022430
